loss,mape,val_loss,val_mape
0.0845831111073494,3411209.5,0.08211696892976761,3046227.75
0.08447494357824326,3422235.25,0.08212101459503174,2941770.5
0.0844813883304596,3401501.75,0.08205364644527435,3047249.5
0.08447781205177307,3427514.5,0.0820407122373581,2989934.25
0.08441916108131409,3409854.5,0.08206910640001297,3030867.5
0.08444974571466446,3415994.25,0.08203991502523422,3015297.25
0.08439914882183075,3401649.0,0.08217684924602509,3073947.0
0.08442474901676178,3421291.5,0.08203025907278061,2985028.75
0.0844702199101448,3418386.0,0.08201094716787338,3010128.0
0.08437352627515793,3429951.5,0.08211558312177658,2951127.25
