loss,mape,val_loss,val_mape
0.08562040328979492,3831396.25,0.0815492644906044,3947752.75
0.08558846265077591,3825795.5,0.08153188228607178,3915997.0
0.08556315302848816,3831995.25,0.08145886659622192,3857942.25
0.08552902936935425,3813387.0,0.0816202461719513,3995050.25
0.08556495606899261,3833217.75,0.08153387159109116,3809760.0
0.08558440953493118,3806687.5,0.08150681108236313,3956889.25
0.08551996201276779,3849054.0,0.08147783577442169,3812776.75
0.08556317538022995,3817558.75,0.08156072348356247,3984449.75
0.08553294092416763,3823825.5,0.08146126568317413,3913926.75
0.08553966879844666,3824713.0,0.08148463070392609,3912437.5
