loss,mape,val_loss,val_mape
0.08591780066490173,4274418.5,0.08507125079631805,4848528.5
0.0859224945306778,4262454.5,0.08504120260477066,4882652.0
0.08586102724075317,4274288.0,0.08506456017494202,4853001.0
0.08587639778852463,4261238.5,0.08505627512931824,4958688.0
0.08588467538356781,4257592.0,0.08529213815927505,5064157.5
0.08588425815105438,4281288.0,0.08506645262241364,4855951.0
0.08585559576749802,4267143.5,0.08511524647474289,4823330.5
0.08583615720272064,4236177.5,0.0851084515452385,4992188.0
0.08583176881074905,4258026.5,0.08503527194261551,4905445.0
0.08584343641996384,4247080.0,0.08517174422740936,5023326.5
