loss,mape,val_loss,val_mape
0.11114663630723953,3875931.5,0.09069286286830902,4819643.0
0.1037602350115776,3635360.5,0.08818519860506058,3726730.5
0.10344824939966202,3990738.5,0.08639942854642868,4536617.0
0.10041481256484985,3686794.25,0.09520258009433746,3384789.5
0.0977715253829956,3864381.0,0.08746244758367538,3778014.25
0.09437720477581024,3717488.25,0.08466346561908722,4256723.5
0.0918763130903244,3815096.0,0.08963212370872498,3639385.5
0.08963579684495926,3764052.0,0.08991465717554092,3623793.25
0.08843576908111572,3862802.25,0.08532651513814926,4413201.0
0.0879700779914856,3898352.5,0.08462687581777573,4177453.5
