loss,mape,val_loss,val_mape
0.08551358431577682,4387531.5,0.08613890409469604,4130044.75
0.08544841408729553,4398468.5,0.08598029613494873,3997154.0
0.08540212363004684,4381840.0,0.08596603572368622,4007720.25
0.0854426696896553,4392287.0,0.08613216131925583,3928323.0
0.08544586598873138,4401233.5,0.08644800633192062,3863238.25
0.08545172959566116,4367097.5,0.08596936613321304,4002917.25
0.08536408096551895,4393662.0,0.086664579808712,3824537.5
0.08538573980331421,4382499.5,0.08600210398435593,3976032.5
0.08539954572916031,4385909.0,0.0859963670372963,3977465.75
0.0854380652308464,4377681.5,0.08596116304397583,4020158.25
