loss,mape,val_loss,val_mape
0.08556945621967316,4464331.5,0.08135832101106644,6928169.0
0.08550582081079483,4476064.0,0.08159703761339188,7036574.0
0.08558280766010284,4485399.0,0.08131489157676697,6898548.0
0.08555517345666885,4465794.5,0.0815824344754219,7030083.5
0.08553103357553482,4471781.5,0.08160506933927536,7038108.0
0.08555733412504196,4500327.5,0.08124998211860657,6719217.5
0.0855904072523117,4462142.0,0.08130013942718506,6885195.5
0.0855470821261406,4475108.5,0.08123359084129333,6792689.0
0.08553550392389297,4472907.0,0.08126281201839447,6848469.0
0.0855187177658081,4483689.0,0.08123178035020828,6763562.5
