loss,mape,val_loss,val_mape
0.10849592834711075,5693672.5,0.09278904646635056,2117941.25
0.08937793970108032,4678911.5,0.08932263404130936,1960044.875
0.08785371482372284,4617261.5,0.09022240340709686,2017557.375
0.08643687516450882,4622109.0,0.08973564952611923,1989597.125
0.08590710908174515,4635655.5,0.0893717110157013,1963786.25
0.08512653410434723,4598434.0,0.08933428674936295,1960692.75
0.08516530692577362,4661234.5,0.08959372341632843,1980230.625
0.0845794677734375,4650505.5,0.08961677551269531,1981823.875
0.084666408598423,4611707.0,0.08970069140195847,1987403.625
0.08450500667095184,4632591.0,0.08934891223907471,1961923.875
