loss,mape,val_loss,val_mape
0.08276496082544327,3824093.0,0.08043048530817032,3996297.25
0.0827428549528122,3819919.0,0.0799957886338234,3877603.75
0.08276961743831635,3798196.5,0.0807470753788948,4042966.75
0.08277735114097595,3837946.0,0.0802559182047844,3953700.75
0.08281625062227249,3813544.0,0.08049234002828598,4000361.5
0.08278763294219971,3828031.0,0.08036431670188904,3975078.25
0.08282700181007385,3827265.0,0.0804947093129158,3999413.75
0.08275872468948364,3827519.0,0.08039223402738571,3979949.0
0.08275356143712997,3824806.5,0.08059265464544296,4015985.0
0.08276450634002686,3827566.5,0.08033386617898941,3966320.75
