loss,mape,val_loss,val_mape
0.09373228251934052,3895673.75,0.08365658670663834,3961324.75
0.0912083312869072,3832832.5,0.08368158340454102,3969300.25
0.08857782185077667,3810456.75,0.08357175439596176,3926655.0
0.08756763488054276,3871563.0,0.08371403068304062,3978766.5
0.08698160201311111,3941577.5,0.08371630311012268,3979388.5
0.0866018533706665,3879279.5,0.0836118757724762,3944871.25
0.08626573532819748,3911282.25,0.08364281803369522,3956474.75
0.08600669354200363,3923911.0,0.083607979118824,3943254.5
0.08549713343381882,3919796.25,0.08372220396995544,3980990.5
0.08540729433298111,3854865.0,0.08363214135169983,3952622.75
