loss,mape,val_loss,val_mape
0.0931958258152008,4387535.0,0.08672363311052322,8011276.0
0.08730556070804596,4421059.5,0.08647884428501129,8172339.0
0.08691337704658508,4324172.5,0.08593333512544632,8203808.5
0.08636225759983063,4386546.5,0.08585305511951447,8104340.5
0.08608894795179367,4423690.5,0.08579177409410477,7917402.5
0.08603008836507797,4355888.5,0.0861973837018013,8130308.0
0.08603911101818085,4398785.0,0.08580987900495529,8309047.0
0.08569148927927017,4400491.0,0.0861860141158104,7911667.0
0.08569030463695526,4348358.0,0.0859096348285675,7970031.5
0.0857638493180275,4376105.5,0.08603065460920334,8238532.0
