loss,mape,val_loss,val_mape
0.0910390168428421,3654010.0,0.08201158046722412,5233501.0
0.08760479092597961,3780678.25,0.08099689334630966,4929048.5
0.08681010454893112,3803708.25,0.0806240364909172,5147349.5
0.08622241020202637,3827261.25,0.080663301050663,4980778.5
0.08631040900945663,3787631.5,0.08069069683551788,4977643.0
0.08616052567958832,3776175.0,0.0805012658238411,4892246.5
0.08594605326652527,3770015.0,0.08048556745052338,4972071.0
0.08579898625612259,3775627.0,0.0804717019200325,4883555.0
0.08589590340852737,3785056.5,0.08053110539913177,4913066.5
0.08594519644975662,3791204.25,0.08052457123994827,4909741.0
