loss,mape,val_loss,val_mape
0.11133226752281189,4651368.0,0.09140422195196152,1800162.875
0.10641486197710037,4961893.0,0.11038059741258621,1423054.0
0.10379674285650253,4840978.0,0.09136974066495895,1803095.625
0.09738202393054962,4739043.0,0.09044783562421799,2171675.25
0.09632141888141632,4841600.5,0.09088902920484543,2191574.5
0.09406547248363495,4965538.5,0.08877350389957428,2035011.625
0.09204049408435822,4963856.0,0.10131672024726868,2451354.25
0.09054943919181824,4900496.5,0.09347792714834213,2279893.25
0.08929260820150375,4806689.5,0.08933642506599426,2104896.25
0.08857859671115875,4872369.5,0.09234103560447693,1767989.375
