loss,mape,val_loss,val_mape
0.08510284870862961,4167745.25,0.08461468666791916,4145492.5
0.08479897677898407,4166794.0,0.08463989943265915,4170239.5
0.08479435741901398,4168197.5,0.08460956811904907,4129741.25
0.0847906619310379,4167171.25,0.0846141055226326,4130866.25
0.0847904309630394,4167614.25,0.08465047180652618,4173257.0
0.08479000627994537,4168030.25,0.08464112132787704,4166165.25
0.08478964120149612,4168763.5,0.08462046831846237,4153128.0
0.08479012548923492,4169272.25,0.08462819457054138,4147979.0
0.0847892016172409,4168001.0,0.08462901413440704,4150308.0
0.08478878438472748,4167461.5,0.08461261540651321,4128163.0
