loss,mape,val_loss,val_mape
0.08484628051519394,4166892.0,0.08465650677680969,4175925.5
0.08480656892061234,4166125.75,0.08461038023233414,4130250.75
0.0847935825586319,4167825.5,0.08460859954357147,4118047.0
0.08478805422782898,4168822.75,0.08462531119585037,4153575.5
0.08478635549545288,4168352.5,0.08461428433656693,4140024.0
0.08478609472513199,4168759.0,0.0846165269613266,4144201.75
0.08478520810604095,4168081.5,0.08460848778486252,4123966.75
0.0847855880856514,4167811.25,0.08460883051156998,4125373.0
0.08478520065546036,4167587.25,0.08463988453149796,4166972.5
0.0847855880856514,4168182.75,0.08461866527795792,4146447.75
